iteration,bo_coverage_median,bo_coverage_q25,bo_coverage_q75,random_coverage_median,random_coverage_q25,random_coverage_q75,ef_median,ef_q25,ef_q75
99,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.13333333333333333,0.13333333333333333,0.13333333333333333,2.75,2.75,2.75
100,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.13333333333333333,0.13333333333333333,0.13333333333333333,2.75,2.75,2.75
101,0.4,0.4,0.4,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.0,3.0,3.0
102,0.4,0.4,0.4,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.0,3.0,3.0
103,0.4,0.4,0.4,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.0,3.0,3.0
104,0.4,0.4,0.4,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.0,3.0,3.0
105,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.25,3.25,3.25
106,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.25,3.25,3.25
107,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.5,3.5,3.5
108,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.5,3.5,3.5
109,0.5,0.5,0.5,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.75,3.75,3.75
110,0.5,0.5,0.5,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.75,3.75,3.75
111,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.0,4.0,4.0
112,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.25,4.25,4.25
113,0.6,0.6,0.6,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.5,4.5,4.5
114,0.6,0.6,0.6,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.5,4.5,4.5
115,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.75,4.75,4.75
116,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.75,4.75,4.75
117,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.75,4.75,4.75
118,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.75,4.75,4.75
119,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.75,4.75,4.75
120,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.75,4.75,4.75
121,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,4.75,4.75,4.75
122,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.0,5.0,5.0
123,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.0,5.0,5.0
124,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.0,5.0,5.0
125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.0,5.0,5.0
126,0.7,0.7,0.7,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.25,5.25,5.25
127,0.7,0.7,0.7,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.25,5.25,5.25
128,0.7,0.7,0.7,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.25,5.25,5.25
129,0.7,0.7,0.7,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.25,5.25,5.25
130,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.5,5.5,5.5
131,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.5,5.5,5.5
132,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.5,5.5,5.5
133,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.5,5.5,5.5
134,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.5,5.5,5.5
135,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.5,5.5,5.5
136,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,5.750000000000001,5.750000000000001,5.750000000000001
137,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
138,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
139,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
140,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
141,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
142,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
143,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
144,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
145,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
146,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
147,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
148,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
149,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
150,0.8,0.8,0.8,0.13333333333333333,0.13333333333333333,0.13333333333333333,6.0,6.0,6.0
151,0.8,0.8,0.8,0.16666666666666666,0.16666666666666666,0.16666666666666666,4.800000000000001,4.800000000000001,4.800000000000001
152,0.8,0.8,0.8,0.16666666666666666,0.16666666666666666,0.16666666666666666,4.800000000000001,4.800000000000001,4.800000000000001
153,0.8,0.8,0.8,0.16666666666666666,0.16666666666666666,0.16666666666666666,4.800000000000001,4.800000000000001,4.800000000000001
154,0.8,0.8,0.8,0.16666666666666666,0.16666666666666666,0.16666666666666666,4.800000000000001,4.800000000000001,4.800000000000001
155,0.8,0.8,0.8,0.16666666666666666,0.16666666666666666,0.16666666666666666,4.800000000000001,4.800000000000001,4.800000000000001
156,0.8,0.8,0.8,0.2,0.2,0.2,4.0,4.0,4.0
157,0.8,0.8,0.8,0.2,0.2,0.2,4.0,4.0,4.0
158,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
159,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
160,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
161,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
162,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
163,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
164,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
165,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
166,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
167,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
168,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
169,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
170,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
171,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
172,0.8,0.8,0.8,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.428571428571429,3.428571428571429,3.428571428571429
173,0.8,0.8,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.0,3.0,3.0
174,0.8,0.8,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.0,3.0,3.0
175,0.8,0.8,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.0,3.0,3.0
176,0.8,0.8,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.0,3.0,3.0
177,0.8,0.8,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.0,3.0,3.0
178,0.8,0.8,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.0,3.0,3.0
179,0.8,0.8,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.0,3.0,3.0
180,0.8,0.8,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.0,3.0,3.0
181,0.8,0.8,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.0,3.0,3.0
182,0.8,0.8,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.0,3.0,3.0
183,0.8,0.8,0.8,0.3,0.3,0.3,2.666666666666667,2.666666666666667,2.666666666666667
184,0.8,0.8,0.8,0.3,0.3,0.3,2.666666666666667,2.666666666666667,2.666666666666667
185,0.8,0.8,0.8,0.3,0.3,0.3,2.666666666666667,2.666666666666667,2.666666666666667
186,0.8,0.8,0.8,0.3,0.3,0.3,2.666666666666667,2.666666666666667,2.666666666666667
187,0.8,0.8,0.8,0.3,0.3,0.3,2.666666666666667,2.666666666666667,2.666666666666667
188,0.8,0.8,0.8,0.3,0.3,0.3,2.666666666666667,2.666666666666667,2.666666666666667
189,0.8,0.8,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.4000000000000004,2.4000000000000004,2.4000000000000004
190,0.8,0.8,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.4000000000000004,2.4000000000000004,2.4000000000000004
191,0.8,0.8,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.4000000000000004,2.4000000000000004,2.4000000000000004
192,0.8,0.8,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.4000000000000004,2.4000000000000004,2.4000000000000004
193,0.8,0.8,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.4000000000000004,2.4000000000000004,2.4000000000000004
194,0.8,0.8,0.8,0.36666666666666664,0.36666666666666664,0.36666666666666664,2.181818181818182,2.181818181818182,2.181818181818182
195,0.8,0.8,0.8,0.4,0.4,0.4,2.0,2.0,2.0
196,0.8,0.8,0.8,0.4,0.4,0.4,2.0,2.0,2.0
197,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.4,0.4,0.4,2.0833333333333335,2.0833333333333335,2.0833333333333335
198,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.0,2.0,2.0
199,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.0,2.0,2.0
200,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.0,2.0,2.0
201,0.9,0.9,0.9,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.076923076923077,2.076923076923077,2.076923076923077
202,0.9,0.9,0.9,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.076923076923077,2.076923076923077,2.076923076923077
203,0.9,0.9,0.9,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.076923076923077,2.076923076923077,2.076923076923077
204,0.9,0.9,0.9,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.076923076923077,2.076923076923077,2.076923076923077
205,0.9,0.9,0.9,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.076923076923077,2.076923076923077,2.076923076923077
206,0.9,0.9,0.9,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.076923076923077,2.076923076923077,2.076923076923077
207,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.1538461538461537,2.1538461538461537,2.1538461538461537
208,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.1538461538461537,2.1538461538461537,2.1538461538461537
209,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.1538461538461537,2.1538461538461537,2.1538461538461537
210,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.1538461538461537,2.1538461538461537,2.1538461538461537
211,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.1538461538461537,2.1538461538461537,2.1538461538461537
212,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.1538461538461537,2.1538461538461537,2.1538461538461537
213,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.1538461538461537,2.1538461538461537,2.1538461538461537
214,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.1538461538461537,2.1538461538461537,2.1538461538461537
215,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,2.1538461538461537,2.1538461538461537,2.1538461538461537
216,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,2.0,2.0,2.0
217,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,2.0,2.0,2.0
218,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,2.0,2.0,2.0
219,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.5,0.5,0.5,1.8666666666666667,1.8666666666666667,1.8666666666666667
220,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.5,0.5,0.5,1.8666666666666667,1.8666666666666667,1.8666666666666667
221,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.5,0.5,0.5,1.8666666666666667,1.8666666666666667,1.8666666666666667
